TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20130403131227,80,4,33,2,0,2,-1,60,0,0,0
20130403131230,85,1,41,-1,0,3,-1,60,0,0,-1
20130403131230,85,4,41,8,0,4,-1,60,0,0,0
20130403131230,85,4,42,8,0,5,-1,60,0,0,0
20130403131230,67,4,43,2,0,6,-1,0,0,0,0
20130403131230,80,4,56,10,0,7,-1,60,0,0,0
20130403131256,85,3,47,-1,0,4,-1,60,0,0,-1
20130403131260,85,2,24,-1,1,2,2,0,0,0,-1
20130403131271,70,1,39,-1,0,5,-1,0,0,0,-1
20130403131272,35,2,28,-1,1,2,2,0,0,0,-1
20130403131282,77,4,34,3,0,2,-1,0,0,0,0
20130403131287,80,4,26,4,1,2,2,0,0,0,0
20130403131287,75,4,26,30,1,4,4,0,0,0,0
20130403131295,85,4,34,6,0,3,-1,60,0,0,0
20130403131297,80,4,33,7,0,5,-1,60,0,0,0
20130403131302,85,4,26,2,1,5,5,0,0,0,0
20130403131353,76,3,33,-1,0,4,-1,0,0,0,-1
20130403131353,80,2,40,-1,0,5,-1,0,0,0,-1
20130403131366,71,4,44,2,0,5,-1,0,0,0,0
20130403131391,85,4,38,2,0,2,-1,60,0,0,42
20130403131410,80,3,39,-1,0,3,-1,60,0,0,-1
20130403131431,85,4,33,2,0,3,-1,60,0,0,0
20130403131443,77,4,33,15,0,3,-1,0,0,0,0
20130403131443,79,4,39,4,0,4,-1,0,0,0,0
20130403131443,80,4,40,4,0,5,-1,60,0,0,0
20130403131444,63,4,35,3,0,2,-1,0,0,0,0
20130403131444,80,4,33,7,0,3,-1,60,0,0,0
20130403131461,69,1,33,-1,0,3,-1,0,0,0,-1
20130403131462,39,3,24,-1,1,2,2,0,0,0,-1
20130403131489,80,4,43,7,0,2,-1,60,0,0,0
20130403131489,85,4,43,2,0,3,-1,60,0,0,0
20130403131489,74,4,43,5,0,4,-1,0,0,0,0
20130403131489,85,4,43,3,0,5,-1,60,0,0,0
20130403131489,85,4,43,4,0,6,-1,60,0,0,0
20130403131494,85,3,44,-1,0,2,-1,60,0,0,-1
20130403131565,80,4,48,2,0,6,-1,60,0,0,0
20130403131565,79,4,47,2,0,7,-1,0,0,0,0
20130403131587,71,4,33,2,0,3,-1,0,0,0,0
20130403131621,65,1,56,-1,0,5,-1,0,0,0,-1
20130403131622,80,4,33,6,0,3,-1,60,0,0,0
20130403131639,62,1,49,-1,0,2,-1,0,0,0,-1
20130403131639,55,1,49,-1,0,3,-1,0,0,0,-1
20130403131643,66,3,33,-1,0,5,-1,0,0,0,-1
20130403131672,80,4,56,2,0,3,-1,61,0,0,42
20130403131672,64,4,56,2,0,4,-1,42,0,0,42
20130403131672,61,4,56,2,0,5,-1,42,0,0,42
20130403131672,80,4,56,5,0,6,-1,61,0,0,42
20130403131672,65,4,56,3,0,7,-1,42,0,0,42
20130403131706,80,3,43,-1,0,6,-1,0,0,0,-1
20130403131706,85,4,43,2,0,7,-1,0,0,0,0
20130403131706,85,3,43,-1,0,8,-1,60,0,0,-1
20130403131706,85,1,43,-1,0,9,-1,60,0,0,-1
20130403131706,85,1,43,-1,0,10,-1,60,0,0,-1
20130403131727,73,4,33,2,0,3,-1,0,0,0,0
20130403131727,85,4,34,6,0,4,-1,60,0,0,0
20130403131737,85,4,34,2,0,3,-1,60,0,0,0
20130403131741,79,4,33,3,0,4,-1,0,0,0,0
20130403131748,60,1,47,-1,0,8,-1,0,0,0,-1
20130403131755,80,4,44,7,0,6,-1,60,0,0,0
20130403131778,70,3,34,-1,0,4,-1,0,0,0,-1
20130403131791,50,4,44,3,0,2,-1,0,42,0,42
20130403131791,45,4,44,2,0,3,-1,0,42,0,42
20130403131791,50,4,44,4,0,4,-1,0,42,0,42
20130403131793,64,4,33,2,0,5,-1,0,0,0,0
20130403131793,65,4,34,2,0,6,-1,0,0,0,0
20130403131817,85,4,33,6,0,3,-1,60,0,0,0
20130403131831,64,4,56,3,0,6,-1,0,0,0,0
20130403131831,62,4,56,3,0,7,-1,0,0,0,0
20130403131831,58,1,56,-1,0,8,-1,0,0,0,-1
20130403131831,70,1,56,-1,0,9,-1,0,0,0,-1
20130403131836,79,4,33,2,0,3,-1,0,0,0,0
20130403131836,76,4,34,2,0,4,-1,0,0,0,0
20130403131889,80,4,33,5,0,4,-1,0,0,0,0
20130403131889,85,4,40,5,0,5,-1,60,0,0,0
20130403131901,80,2,44,-1,0,5,-1,60,0,0,-1
20130403131901,80,2,44,-1,0,6,-1,60,0,0,-1
20130403131908,85,4,44,5,0,2,-1,60,0,0,0
20130403131908,85,4,44,2,0,3,-1,60,0,0,0
20130403131920,65,4,47,4,0,5,-1,0,0,0,0
20130403131920,58,3,56,-1,0,6,-1,0,0,0,-1
20130403131922,80,3,20,-1,1,2,2,0,0,0,-1
20130403131931,79,3,34,-1,0,3,-1,0,0,0,-1
20130403131938,78,2,43,-1,0,2,-1,0,0,0,-1
20130403131974,85,4,33,13,0,3,-1,60,0,0,0
20130403131974,74,4,20,4,1,2,2,0,0,0,0
20130403131980,70,4,39,2,0,4,-1,0,0,0,0
20130403131980,72,4,40,2,0,5,-1,0,0,0,0
20130403131988,85,1,33,-1,0,3,-1,60,0,0,-1
20130403131992,85,4,33,4,0,3,-1,60,0,0,0
20130403132014,85,4,33,10,0,4,-1,60,0,0,0
20130403132014,85,4,34,10,0,5,-1,60,0,0,0
20130403132043,85,4,48,2,0,7,-1,60,0,0,0
20130403132046,73,4,39,5,0,6,-1,0,0,0,0
20130403132046,85,4,47,10,0,7,-1,60,0,0,0
20130403132048,77,4,33,20,0,4,-1,0,0,0,0
20130403132071,80,4,47,5,0,4,-1,60,0,0,0
20130403132075,80,2,33,-1,0,5,-1,60,0,0,-1
20130403132089,55,4,43,2,0,2,-1,0,0,0,0
20130403132101,77,4,33,5,0,3,-1,0,0,0,0
20130403132101,68,4,39,2,0,4,-1,0,0,0,0
20130403132106,85,4,47,10,0,5,-1,60,0,0,0
20130403132106,80,4,48,10,0,6,-1,60,0,0,0
20130403132132,77,1,56,-1,0,3,-1,0,0,0,-1
20130403132159,80,3,56,-1,0,3,-1,60,0,0,-1
20130403132159,73,1,43,-1,0,4,-1,0,0,0,-1
20130403132197,85,4,47,2,0,5,-1,0,0,0,0
20130403132202,70,4,39,3,0,6,-1,0,0,0,0
20130403132202,72,4,40,3,0,7,-1,0,0,0,0
20130403132226,85,4,44,2,0,2,-1,60,0,0,0
20130403132238,85,4,33,6,0,3,-1,60,0,0,0
20130403132272,80,4,33,2,0,5,-1,60,0,0,0
20130403132277,85,4,41,3,0,2,-1,60,0,0,0
20130403132277,85,4,44,2,0,3,-1,60,0,0,0
20130403132389,76,4,26,3,1,2,2,0,0,0,0
20130403132411,85,3,43,-1,0,2,-1,0,0,0,-1
20130403132418,85,4,47,3,0,2,-1,0,0,0,42
20130403132420,78,4,43,4,0,3,-1,0,0,0,0
20130403132442,79,4,33,2,0,4,-1,0,0,0,0
20130403132442,80,4,34,2,0,5,-1,60,0,0,0
20130403132443,80,4,34,2,0,3,-1,60,0,0,0
20130403132443,85,3,41,-1,0,4,-1,0,0,0,-1
20130403132465,75,2,33,-1,0,7,-1,0,0,0,-1
20130403132467,53,3,33,-1,0,5,-1,0,0,0,-1
20130403132467,78,4,47,5,0,6,-1,0,0,0,0
20130403132482,80,4,44,2,0,3,-1,60,0,0,0
20130403132527,85,4,39,5,0,3,-1,0,0,0,0
20130403132535,80,4,43,2,0,2,-1,60,0,0,0
20130404130025,69,3,33,-1,0,2,-1,0,0,0,-1
20130404130091,85,4,43,5,0,2,-1,60,0,0,0
20130404130091,85,4,41,10,0,3,-1,60,0,0,0
20130404130100,85,2,48,-1,0,4,-1,60,0,0,-1
20130404130108,80,3,43,-1,0,3,-1,60,0,0,-1
20130404130570,70,1,56,-1,0,4,-1,0,0,0,-1
20130404130570,60,2,56,-1,0,5,-1,0,0,0,-1
20130404130620,85,1,56,-1,0,2,-1,60,0,0,-1
20130404130620,85,1,56,-1,0,3,-1,60,0,0,-1
20130404130620,85,1,56,-1,0,4,-1,60,0,0,-1
20130404130651,80,1,33,-1,0,2,-1,60,0,0,-1
20130404130662,67,1,43,-1,0,3,-1,0,0,0,-1
20130404130690,80,4,33,5,0,6,-1,60,0,0,0
20130404130690,85,4,34,5,0,7,-1,60,0,0,0
20130404130728,85,4,24,2,1,3,3,0,0,0,0
20130404130757,85,4,43,2,0,2,-1,60,0,0,0
20130404130800,80,4,33,5,0,3,-1,60,0,0,0
20130404130800,85,4,34,5,0,4,-1,60,0,0,0
20130404130825,85,4,33,2,0,4,-1,60,0,0,0
20130404130825,85,4,41,2,0,5,-1,60,0,0,0
20130404130828,80,4,33,9,0,3,-1,60,0,0,0
20130404130855,60,1,43,-1,0,2,-1,0,0,0,-1
20130404130915,71,4,20,4,1,2,2,0,0,0,42
20130404130939,80,1,33,-1,0,2,-1,0,0,0,-1
20130404130939,80,4,34,3,0,3,-1,60,0,0,0
20130404130960,85,3,33,-1,0,4,-1,60,0,0,-1
20130404131070,77,1,41,-1,0,2,-1,0,0,0,-1
20130404131089,85,4,33,16,0,5,-1,60,0,0,0
20130404131207,80,4,33,3,0,2,-1,60,0,0,0
20130404131240,78,4,39,2,0,3,-1,0,0,0,0
20130404131275,80,1,39,-1,0,5,-1,60,0,0,-1
20130404131275,49,4,37,5,0,6,-1,0,0,0,0
20130404131381,85,4,33,6,0,4,-1,60,0,0,0
20130404131416,73,1,33,-1,0,5,-1,0,0,0,-1
20130404131485,66,1,44,-1,0,2,-1,0,0,0,-1
20130404131509,67,4,33,19,0,3,-1,0,0,0,0
20130404131509,80,4,40,7,0,4,-1,0,0,0,0
20130404131509,85,4,47,7,0,5,-1,60,0,0,0
20130404131509,76,1,56,-1,0,6,-1,0,0,0,-1
20130404131675,66,1,34,-1,0,2,-1,0,0,0,-1
20130404131675,65,4,33,2,0,3,-1,0,0,0,0
20130404131688,79,4,33,1,0,4,-1,0,0,0,0
20130404131758,85,3,47,-1,0,5,-1,60,0,0,-1
20130404131758,60,3,41,-1,0,6,-1,0,0,0,-1
20130404131882,80,2,33,-1,0,3,-1,60,0,0,-1
20130404131882,85,2,34,-1,0,4,-1,0,0,0,-1
20130404131897,85,4,33,3,0,5,-1,60,0,0,0
20130404131986,70,4,37,2,0,3,-1,0,0,0,0
20130404132003,74,4,48,4,0,5,-1,0,0,0,0
20130404132042,61,3,34,-1,0,4,-1,0,0,0,-1
20130404132051,72,4,33,3,0,4,-1,0,0,0,0
20130404132051,72,4,34,3,0,5,-1,0,0,0,0
20130404132059,70,1,33,-1,0,5,-1,0,0,0,-1
20130404132059,74,1,34,-1,0,6,-1,0,0,0,-1
20130404132142,75,4,56,3,0,3,-1,0,0,0,0
20130404132171,85,4,33,3,0,3,-1,60,0,0,0
20130404132193,72,4,33,20,0,3,-1,0,0,0,0
20130404132195,85,4,33,7,0,3,-1,60,0,0,0
20130404132201,85,4,24,5,1,2,2,0,0,0,0
20130404132358,54,4,24,1,1,3,3,0,0,0,0
20130404132371,74,3,20,-1,1,2,2,0,0,0,-1
20130404132372,77,4,47,5,0,2,-1,0,0,0,0
20130404132372,72,4,41,5,0,3,-1,0,0,0,0
20130404132446,80,4,20,5,1,2,2,0,0,0,0
20130502131175,80,2,33,-1,0,3,-1,60,0,0,-1
20130502131175,85,2,34,-1,0,4,-1,0,0,0,-1
20130502132059,45,2,42,-1,0,6,-1,0,0,0,-1
20130502132059,50,3,44,-1,0,7,-1,0,0,0,-1
20130503130047,85,4,44,3,0,3,-1,60,0,0,0
20130503130533,72,4,47,5,0,6,-1,0,0,0,0
20130503130533,74,4,48,5,0,7,-1,0,0,0,0
20130503130627,85,4,39,5,0,4,-1,60,0,0,0
20130503130656,85,4,40,3,0,5,-1,60,0,0,0
20130503130708,85,4,24,7,1,3,3,0,0,0,0
20130503130932,67,4,26,5,1,2,2,0,0,0,0
20130503130947,78,1,39,-1,0,5,-1,0,0,0,-1
20130503131187,72,4,33,5,0,2,-1,0,0,0,0
20130503131187,73,4,34,5,0,3,-1,0,0,0,0
20130503131457,78,4,33,4,0,6,-1,0,0,0,0
20130503131457,80,4,34,5,0,7,-1,60,0,0,0
20130503131697,85,4,47,6,0,3,-1,60,0,0,0
20130503131790,43,3,24,-1,1,3,3,0,0,0,-1
20130503131862,76,4,47,15,0,5,-1,0,0,0,0
20130503131973,85,3,47,-1,0,4,-1,60,0,0,-1
20130503132246,85,4,26,8,1,3,3,0,0,0,0
20130503132249,75,2,33,-1,0,6,-1,0,0,0,-1
20130503132292,79,4,34,7,0,6,-1,0,0,0,0
20130503132319,62,4,33,2,0,2,-1,0,0,0,0
20130503132319,76,4,34,5,0,3,-1,0,0,0,0
20130503132327,71,4,56,10,0,3,-1,0,0,0,0
20130503132333,75,4,33,5,0,3,-1,0,0,0,0
20130503132333,85,4,34,10,0,4,-1,60,0,0,0
20130503132523,74,4,39,5,0,3,-1,0,0,0,0
20130504130041,85,4,33,5,0,2,-1,60,0,0,0
20130504130061,65,3,49,-1,0,5,-1,0,0,0,-1
20130504130072,68,4,44,2,0,7,-1,0,0,0,0
20130504130082,75,4,47,2,0,4,-1,0,0,0,0
20130504130082,47,2,41,-1,0,5,-1,0,0,0,-1
20130504130102,68,4,56,3,0,2,-1,42,0,0,42
20130504130113,67,2,33,-1,0,6,-1,0,0,0,-1
20130504130113,67,2,34,-1,0,7,-1,0,0,0,-1
20130504130131,52,4,43,1,0,2,-1,0,0,0,0
20130504130132,68,4,33,5,0,2,-1,0,0,0,0
20130504130512,70,4,34,5,0,3,-1,0,0,0,0
20130504130527,62,4,33,20,0,5,-1,0,0,0,0
20130504130527,73,4,34,20,0,6,-1,0,0,0,0
20130504130554,85,4,43,4,0,3,-1,60,0,0,0
20130504130577,71,2,20,-1,1,2,2,0,0,0,-1
20130504130584,70,4,56,3,0,2,-1,0,0,0,0
20130504130584,70,4,56,3,0,3,-1,0,0,0,0
20130504130591,85,1,43,-1,0,2,-1,0,0,0,-1
20130504130600,80,1,33,-1,0,3,-1,60,0,0,-1
20130504130655,55,2,43,-1,0,2,-1,0,0,0,-1
20130504130731,80,3,33,-1,0,3,-1,60,0,0,-1
20130504130731,85,3,39,-1,0,4,-1,60,0,0,-1
20130504130731,85,3,40,-1,0,5,-1,60,0,0,-1
20130504130738,69,3,43,-1,0,4,-1,0,0,0,-1
20130504130758,85,4,33,4,0,2,-1,60,0,0,0
20130504130758,85,4,34,4,0,3,-1,60,0,0,0
20130504130763,85,1,33,-1,0,6,-1,0,0,0,-1
20130504130772,85,4,33,10,0,6,-1,0,0,0,0
20130504130775,75,4,44,3,0,4,-1,0,0,0,0
20130504130776,61,4,26,5,1,4,4,0,0,0,0
20130504130777,76,1,33,-1,0,2,-1,0,0,0,-1
20130504130777,77,1,34,-1,0,3,-1,0,0,0,-1
20130504130797,80,4,24,4,1,2,2,0,0,0,0
20130504130917,65,4,40,3,0,3,-1,0,0,0,0
20130504130938,77,1,39,-1,0,3,-1,0,0,0,-1
20130504130938,80,1,40,-1,0,4,-1,60,0,0,-1
20130504131004,85,4,33,8,0,4,-1,0,0,0,0
20130504131019,85,1,43,-1,0,2,-1,60,0,0,-1
20130504131026,65,4,20,6,1,2,2,0,0,0,0
20130504131031,78,4,33,3,0,2,-1,0,0,0,0
20130504131035,62,4,33,7,0,3,-1,0,0,0,0
20130504131060,77,4,34,20,0,2,-1,0,0,0,0
20130504131061,80,4,34,1,0,3,-1,60,0,0,0
20130504131103,70,4,43,3,0,5,-1,0,0,0,0
20130504131117,69,3,37,-1,0,4,-1,0,0,0,-1
20130504131129,85,3,33,-1,0,5,-1,60,0,0,-1
20130504131151,79,4,47,4,0,4,-1,0,0,0,0
20130504131185,73,3,33,-1,0,5,-1,0,0,0,-1
20130504131185,76,4,34,4,0,6,-1,0,0,0,0
20130504131193,73,4,33,10,0,4,-1,0,0,0,0
20130504131230,79,4,43,3,0,2,-1,0,0,0,0
20130504131236,85,4,43,2,0,2,-1,60,0,0,0
20130504131255,52,1,33,-1,0,3,-1,0,0,0,-1
20130504131255,63,1,49,-1,0,4,-1,0,0,0,-1
20130504131257,44,4,33,8,0,3,-1,0,0,0,0
20130504131257,71,1,47,-1,0,4,-1,0,0,0,-1
20130504131285,79,4,39,2,0,6,-1,0,0,0,0
20130504131303,85,3,47,-1,0,3,-1,60,0,0,-1
20130504131316,79,4,33,5,0,3,-1,0,0,0,0
20130504131348,85,1,41,-1,0,2,-1,60,0,0,-1
20130504131423,67,4,43,2,0,4,-1,0,0,0,0
20130504131428,85,4,33,5,0,2,-1,60,0,0,0
20130504131466,65,4,33,7,0,14,-1,0,0,0,0
20130504131472,78,1,41,-1,0,2,-1,0,0,0,-1
20130504131472,80,1,42,-1,0,3,-1,60,0,0,-1
20130504131477,78,1,34,-1,0,4,-1,0,0,0,-1
20130504131502,85,1,34,-1,0,2,-1,60,0,0,-1
20130504131518,80,3,33,-1,0,6,-1,0,0,0,-1
20130504131518,80,3,34,-1,0,7,-1,60,0,0,-1
20130504131571,70,1,39,-1,0,5,-1,0,0,0,-1
20130504131576,85,4,47,2,0,2,-1,60,0,0,0
20130504131577,59,4,33,6,0,7,-1,0,0,0,0
20130504131577,62,4,34,6,0,8,-1,0,0,0,0
20130504131588,80,4,33,2,0,4,-1,60,0,0,0
20130504131606,85,3,39,-1,0,4,-1,60,0,0,-1
20130504131614,85,4,43,10,0,2,-1,0,0,0,0
20130504131649,70,4,56,3,0,4,-1,0,0,0,0
20130504131651,77,4,49,4,0,4,-1,0,0,0,0
20130504131665,53,1,25,-1,1,2,2,0,0,0,-1
20130504131680,75,4,47,7,0,2,-1,0,0,0,0
20130504131695,61,3,38,-1,0,4,-1,0,0,0,-1
20130504131714,57,1,33,-1,0,2,-1,0,0,0,-1
20130504131761,85,4,39,4,0,6,-1,60,0,0,0
20130504131776,80,4,33,5,0,4,-1,60,0,0,0
20130504131787,80,4,33,2,0,5,-1,60,0,0,0
20130504131787,85,4,47,2,0,6,-1,60,0,0,0
20130504131787,80,4,30,2,1,2,2,0,0,0,0
20130504131826,80,4,33,5,0,5,-1,60,0,0,0
20130504131826,85,4,34,5,0,6,-1,60,0,0,0
20130504131853,80,4,33,5,0,2,-1,0,0,0,0
20130504131919,85,3,47,-1,0,5,-1,60,0,0,-1
20130504132007,80,3,33,-1,0,3,-1,60,0,0,-1
20130504132044,76,1,47,-1,0,4,-1,0,0,0,-1
20130504132044,77,1,48,-1,0,5,-1,0,0,0,-1
20130504132058,63,1,49,-1,0,5,-1,0,0,0,-1
20130504132061,85,4,43,2,0,5,-1,60,0,0,0
20130504132067,85,4,24,10,1,5,5,0,0,0,0
20130504132127,85,4,33,20,0,3,-1,0,0,0,0
20130504132127,80,4,39,5,0,4,-1,60,0,0,0
20130504132127,85,4,40,5,0,5,-1,0,0,0,0
20130504132128,69,3,47,-1,0,5,-1,0,0,0,-1
20130504132192,74,1,33,-1,0,8,-1,0,0,0,-1
20130504132194,75,4,44,3,0,4,-1,0,0,0,0
20130504132197,71,1,47,-1,0,4,-1,0,42,0,-1
20130504132220,85,4,41,16,0,2,-1,60,0,0,0
20130504132236,80,4,33,12,0,2,-1,60,0,0,0
20130504132304,67,3,33,-1,0,3,-1,0,0,0,-1
20130504132308,49,2,41,-1,0,3,-1,0,0,0,-1
20130504132308,85,2,47,-1,0,4,-1,60,0,0,-1
20130504132338,80,4,33,5,0,2,-1,60,0,0,0
20130504132345,67,1,24,-1,1,3,3,0,0,0,-1
20130504132378,75,3,47,-1,0,4,-1,0,0,0,-1
20130504132378,85,3,48,-1,0,5,-1,0,0,0,-1
20130504132378,62,2,43,-1,0,6,-1,0,0,0,-1
20130504132403,73,3,43,-1,0,4,-1,0,0,0,-1
20130504132403,66,4,26,4,1,2,2,0,0,0,0
20130504132413,65,1,33,-1,0,5,-1,0,0,0,-1
20130504132413,65,1,34,-1,0,6,-1,0,0,0,-1
20130504132473,85,4,47,2,0,5,-1,60,0,0,0
20130504132476,69,3,34,-1,0,5,-1,0,0,0,-1
20130504132486,50,4,24,12,1,5,5,0,0,0,0
20130504132486,67,4,24,12,1,6,6,0,0,0,0
20130504132487,85,4,34,7,0,3,-1,60,0,0,0
20130504132493,50,4,49,50,0,5,-1,0,0,0,0
20130504132502,80,2,33,-1,0,3,-1,0,0,0,-1
20130504132511,80,4,49,20,0,5,-1,0,0,0,0
20130505130881,85,1,33,-1,0,3,-1,60,0,0,-1
20130505130881,85,1,34,-1,0,4,-1,60,0,0,-1
20130505130954,79,4,33,10,0,4,-1,0,0,0,0
20130505130954,68,4,41,12,0,5,-1,0,0,0,0
20130505131206,72,2,43,-1,0,2,-1,0,0,0,-1
20130505131400,77,4,43,5,0,2,-1,0,0,0,0
20130505131400,65,4,44,3,0,3,-1,0,0,0,0
20130505131591,80,4,47,5,0,3,-1,60,0,0,0
20130505131963,85,4,33,10,0,2,-1,60,0,0,0
20130505132025,85,2,56,-1,0,4,-1,60,0,0,-1
20130505132032,73,4,43,3,0,4,-1,0,0,0,0
20130505132032,65,4,43,8,0,5,-1,0,0,0,0
20130505132032,65,4,43,3,0,6,-1,0,0,0,0
20130505132183,80,1,43,-1,0,2,-1,0,0,0,-1
20130603132239,79,4,24,2,1,2,2,0,0,0,0
20130604130555,77,4,20,2,1,2,2,0,0,0,0
20130604130675,78,1,33,-1,0,2,-1,0,0,0,-1
20130604130708,69,4,43,2,0,5,-1,0,0,0,0
20130604130724,80,2,39,-1,0,5,-1,60,0,0,-1
20130604130853,78,4,26,5,1,4,4,0,0,0,0
20130604130859,75,4,34,13,0,2,-1,0,0,0,0
20130604130859,72,4,33,13,0,3,-1,0,0,0,0
20130604130956,66,4,33,2,0,5,-1,0,0,0,0
20130604131049,85,4,34,2,0,5,-1,60,0,0,0
20130604131049,85,1,40,-1,0,6,-1,60,0,0,-1
20130604131049,80,1,39,-1,0,7,-1,60,0,0,-1
20130604131175,70,4,34,5,0,6,-1,0,0,0,0
20130604131292,58,1,44,-1,0,3,-1,0,0,0,-1
20130604131292,55,1,44,-1,0,4,-1,0,0,0,-1
20130604131354,80,4,33,3,0,3,-1,60,0,0,0
20130604131354,79,4,34,3,0,4,-1,0,0,0,0
20130604131481,85,4,33,4,0,2,-1,60,0,0,0
20130604131547,85,4,47,3,0,4,-1,60,0,0,0
20130604131547,85,4,47,3,0,5,-1,60,0,0,0
20130604131547,60,4,41,3,0,6,-1,0,0,0,0
20130604131547,60,4,41,3,0,7,-1,0,0,0,0
20130604131950,59,4,34,13,0,9,-1,0,0,0,0
20130604131955,75,4,33,3,0,4,-1,0,0,0,42
20130604131983,76,4,33,3,0,3,-1,0,0,0,42
20130604131997,71,4,33,2,0,5,-1,0,0,0,0
20130604131997,74,4,34,3,0,6,-1,0,0,0,0
20130604132106,66,4,43,3,0,2,-1,0,0,0,0
20130604132164,78,4,41,2,0,5,-1,0,0,0,0
20130604132164,78,4,42,2,0,6,-1,0,0,0,0
20130604132226,80,1,34,-1,0,5,-1,0,0,0,-1
20130605130021,53,4,42,3,0,2,-1,0,0,0,0
20130605130040,85,2,56,-1,0,5,-1,60,0,0,-1
20130605130057,64,2,43,-1,0,4,-1,0,0,0,-1
20130605130057,66,4,47,4,0,5,-1,0,0,0,0
20130605130057,73,4,48,4,0,6,-1,0,0,0,0
20130605130074,78,1,43,-1,0,2,-1,0,0,0,-1
20130605130122,78,4,33,2,0,3,-1,0,0,0,0
20130605130122,85,2,34,-1,0,4,-1,60,0,0,-1
20130605130159,80,1,44,-1,0,5,-1,60,0,0,-1
20130605130507,80,4,34,5,0,5,-1,60,0,0,0
20130605130507,79,4,39,3,0,6,-1,0,0,0,0
20130605130515,80,4,33,5,0,3,-1,60,0,0,0
20130605130533,71,4,33,2,0,5,-1,0,0,0,0
20130605130539,74,4,33,3,0,3,-1,0,0,0,0
20130605130572,85,2,43,-1,0,2,-1,60,0,0,-1
20130605130600,78,4,26,5,1,4,4,0,0,0,0
20130605130608,80,4,48,2,0,3,-1,60,0,0,0
20130605130610,85,4,34,2,0,2,-1,60,0,0,0
20130605130621,76,4,33,3,0,4,-1,0,0,0,0
20130605130621,80,4,34,3,0,5,-1,60,0,0,0
20130605130622,85,4,43,5,0,2,-1,60,0,0,0
20130605130623,69,2,33,-1,0,5,-1,0,0,0,-1
20130605130696,85,4,43,3,0,2,-1,60,0,0,0
20130605130696,75,3,43,-1,0,3,-1,0,0,0,-1
20130605130707,78,1,33,-1,0,3,-1,0,0,0,-1
20130605130747,79,4,24,6,1,2,2,0,0,0,0
20130605130806,72,2,34,-1,0,4,-1,0,0,0,-1
20130605130814,80,4,39,5,0,4,-1,0,0,0,0
20130605130832,69,3,39,-1,0,6,-1,0,0,0,-1
20130605130847,80,3,43,-1,0,2,-1,60,0,0,-1
20130605130873,80,4,33,10,0,2,-1,0,0,0,0
20130605130922,80,4,33,4,0,4,-1,0,0,0,0
20130605130981,85,3,33,-1,0,3,-1,60,0,0,-1
20130605130981,85,3,34,-1,0,4,-1,60,0,0,-1
20130605130992,58,1,43,-1,0,2,-1,0,0,0,-1
20130605130992,58,1,43,-1,0,3,-1,0,0,0,-1
20130605130995,85,1,47,-1,0,5,-1,60,0,0,-1
20130605131021,85,4,24,6,1,4,4,0,0,0,0
20130605131051,75,4,33,4,0,4,-1,0,0,0,0
20130605131051,85,4,40,6,0,5,-1,60,0,0,0
20130605131051,80,4,39,6,0,6,-1,60,0,0,0
20130605131058,80,4,33,5,0,2,-1,60,0,0,0
20130605131058,85,2,34,-1,0,3,-1,0,0,0,-1
20130605131150,70,3,20,-1,1,2,2,0,0,0,-1
20130605131155,70,4,47,20,0,4,-1,0,0,0,0
20130605131182,77,4,33,10,0,8,-1,0,0,0,0
20130605131184,85,3,20,-1,1,2,2,0,0,0,-1
20130605131202,85,4,34,4,0,3,-1,60,0,0,0
20130605131211,75,4,47,7,0,5,-1,0,0,0,0
20130605131211,68,4,48,7,0,6,-1,0,0,0,0
20130605131227,76,4,33,3,0,4,-1,0,0,0,0
20130605131244,70,4,33,20,0,6,-1,0,0,0,0
20130605131324,85,4,43,2,0,2,-1,60,0,0,0
20130605131368,73,1,56,-1,0,4,-1,0,0,0,-1
20130605131376,80,3,34,-1,0,3,-1,60,0,0,-1
20130605131394,65,4,34,2,0,4,-1,0,0,0,0
20130605131411,74,4,33,15,0,3,-1,0,0,0,0
20130605131411,65,4,39,20,0,4,-1,0,0,0,0
20130605131477,73,4,39,2,0,6,-1,0,0,0,0
20130605131486,49,4,49,40,0,2,-1,0,0,0,0
20130605131505,73,4,33,5,0,6,-1,0,0,0,0
20130605131505,79,4,34,5,0,7,-1,0,0,0,0
20130605131507,85,2,34,-1,0,3,-1,60,0,0,-1
20130605131533,79,1,44,-1,0,2,-1,0,0,0,-1
20130605131547,80,4,33,4,0,3,-1,60,0,0,0
20130605131547,85,4,39,8,0,4,-1,60,0,0,0
20130605131560,80,4,47,4,0,4,-1,60,0,0,0
20130605131568,80,4,20,5,1,2,2,0,0,0,0
20130605131576,58,4,43,3,0,7,-1,0,0,0,0
20130605131576,72,3,43,-1,0,8,-1,0,0,0,-1
20130605131582,76,4,33,2,0,2,-1,0,0,0,0
20130605131582,78,4,34,10,0,3,-1,0,0,0,0
20130605131587,80,4,34,3,0,5,-1,60,0,0,0
20130605131595,76,4,43,3,0,2,-1,0,0,0,0
20130605131670,67,1,43,-1,0,2,-1,0,0,0,-1
20130605131671,85,4,47,5,0,5,-1,60,0,0,0
20130605131700,61,4,20,14,1,2,2,0,0,0,0
20130605131709,65,4,44,8,0,3,-1,0,0,0,0
